,count,datetime,val1,val2,val3,val4
2114,第2115回,2007年7月2日,0,4,5,4
2115,第2116回,2007年7月3日,9,8,4,2
2116,第2117回,2007年7月4日,5,8,8,3
2117,第2118回,2007年7月5日,8,2,5,4
2118,第2119回,2007年7月6日,9,9,6,9
2119,第2120回,2007年7月9日,0,9,6,5
2120,第2121回,2007年7月10日,8,4,9,1
2121,第2122回,2007年7月11日,3,1,0,4
2122,第2123回,2007年7月12日,4,6,6,1
2123,第2124回,2007年7月13日,5,6,6,1
2124,第2125回,2007年7月16日,7,5,7,9
2125,第2126回,2007年7月17日,5,5,9,9
2126,第2127回,2007年7月18日,4,0,5,1
2127,第2128回,2007年7月19日,4,9,0,8
2128,第2129回,2007年7月20日,3,1,9,8
2129,第2130回,2007年7月23日,0,8,6,8
2130,第2131回,2007年7月24日,6,0,9,7
2131,第2132回,2007年7月25日,6,7,3,1
2132,第2133回,2007年7月26日,5,6,2,5
2133,第2134回,2007年7月27日,7,4,7,8
2134,第2135回,2007年7月30日,6,4,6,9
2135,第2136回,2007年7月31日,9,4,7,1
2136,第2137回,2007年8月1日,9,5,8,5
2137,第2138回,2007年8月2日,6,0,8,2
2138,第2139回,2007年8月3日,6,3,6,8
2139,第2140回,2007年8月6日,2,2,6,7
2140,第2141回,2007年8月7日,9,7,1,8
2141,第2142回,2007年8月8日,5,5,9,8
2142,第2143回,2007年8月9日,7,4,3,3
2143,第2144回,2007年8月10日,2,8,8,6
2144,第2145回,2007年8月13日,0,8,2,4
2145,第2146回,2007年8月14日,7,7,7,7
2146,第2147回,2007年8月15日,0,9,7,9
2147,第2148回,2007年8月16日,1,1,4,0
2148,第2149回,2007年8月17日,5,3,4,7
2149,第2150回,2007年8月20日,6,4,5,7
2150,第2151回,2007年8月21日,8,8,7,1
2151,第2152回,2007年8月22日,9,3,5,5
2152,第2153回,2007年8月23日,8,0,0,0
2153,第2154回,2007年8月24日,9,6,6,4
2154,第2155回,2007年8月27日,7,1,5,2
2155,第2156回,2007年8月28日,8,5,7,8
2156,第2157回,2007年8月29日,0,7,8,8
2157,第2158回,2007年8月30日,1,0,6,0
2158,第2159回,2007年8月31日,1,9,8,7
2159,第2160回,2007年9月3日,4,9,7,7
2160,第2161回,2007年9月4日,3,1,0,2
2161,第2162回,2007年9月5日,8,3,3,8
2162,第2163回,2007年9月6日,0,8,6,3
2163,第2164回,2007年9月7日,6,9,7,8
2164,第2165回,2007年9月10日,8,1,3,7
2165,第2166回,2007年9月11日,8,5,1,9
2166,第2167回,2007年9月12日,9,9,9,1
2167,第2168回,2007年9月13日,6,8,6,5
2168,第2169回,2007年9月14日,2,5,7,7
2169,第2170回,2007年9月17日,5,1,8,8
2170,第2171回,2007年9月18日,1,7,2,0
2171,第2172回,2007年9月19日,1,2,6,9
2172,第2173回,2007年9月20日,1,2,3,7
2173,第2174回,2007年9月21日,0,3,6,8
2174,第2175回,2007年9月24日,3,8,8,2
2175,第2176回,2007年9月25日,8,8,5,2
2176,第2177回,2007年9月26日,8,1,2,8
2177,第2178回,2007年9月27日,3,3,7,6
2178,第2179回,2007年9月28日,2,2,9,3
2179,第2180回,2007年10月1日,9,6,4,8
2180,第2181回,2007年10月2日,3,4,0,9
2181,第2182回,2007年10月3日,2,2,9,4
2182,第2183回,2007年10月4日,4,1,6,4
2183,第2184回,2007年10月5日,4,2,1,8
2184,第2185回,2007年10月8日,5,9,6,0
2185,第2186回,2007年10月9日,4,6,3,3
2186,第2187回,2007年10月10日,7,3,2,9
2187,第2188回,2007年10月11日,9,8,6,5
2188,第2189回,2007年10月12日,5,6,6,7
2189,第2190回,2007年10月15日,5,5,5,1
2190,第2191回,2007年10月16日,2,2,7,8
2191,第2192回,2007年10月17日,1,4,7,7
2192,第2193回,2007年10月18日,4,0,0,5
2193,第2194回,2007年10月19日,5,5,4,9
2194,第2195回,2007年10月22日,5,4,4,6
2195,第2196回,2007年10月23日,3,0,8,3
2196,第2197回,2007年10月24日,3,3,3,0
2197,第2198回,2007年10月25日,1,0,7,5
2198,第2199回,2007年10月26日,7,4,8,2
2199,第2200回,2007年10月29日,1,3,2,4
2200,第2201回,2007年10月30日,3,3,7,9
2201,第2202回,2007年10月31日,2,1,3,5
2202,第2203回,2007年11月1日,6,5,9,0
2203,第2204回,2007年11月2日,9,4,4,0
2204,第2205回,2007年11月5日,4,6,4,4
2205,第2206回,2007年11月6日,9,9,4,7
2206,第2207回,2007年11月7日,0,5,0,2
2207,第2208回,2007年11月8日,4,1,8,1
2208,第2209回,2007年11月9日,3,1,5,0
2209,第2210回,2007年11月12日,5,7,2,6
2210,第2211回,2007年11月13日,7,1,4,3
2211,第2212回,2007年11月14日,7,9,1,9
2212,第2213回,2007年11月15日,5,9,3,2
2213,第2214回,2007年11月16日,4,0,3,5
2214,第2215回,2007年11月19日,2,1,7,2
2215,第2216回,2007年11月20日,9,8,6,2
2216,第2217回,2007年11月21日,1,2,0,9
2217,第2218回,2007年11月22日,1,5,4,2
2218,第2219回,2007年11月23日,7,5,9,8
2219,第2220回,2007年11月26日,6,6,5,3
2220,第2221回,2007年11月27日,8,7,6,2
2221,第2222回,2007年11月28日,6,7,1,2
2222,第2223回,2007年11月29日,9,0,0,1
2223,第2224回,2007年11月30日,9,4,8,5
2224,第2225回,2007年12月3日,2,6,6,7
2225,第2226回,2007年12月4日,9,2,4,4
2226,第2227回,2007年12月5日,3,7,6,4
2227,第2228回,2007年12月6日,4,0,4,7
2228,第2229回,2007年12月7日,7,1,1,9
2229,第2230回,2007年12月10日,9,1,5,9
2230,第2231回,2007年12月11日,3,1,8,2
2231,第2232回,2007年12月12日,0,7,3,4
2232,第2233回,2007年12月13日,1,1,4,5
2233,第2234回,2007年12月14日,5,5,1,9
2234,第2235回,2007年12月17日,7,3,8,4
2235,第2236回,2007年12月18日,8,5,6,8
2236,第2237回,2007年12月19日,5,7,8,7
2237,第2238回,2007年12月20日,2,3,8,3
2238,第2239回,2007年12月21日,9,2,5,3
2239,第2240回,2007年12月24日,1,7,7,8
2240,第2241回,2007年12月25日,3,4,6,5
2241,第2242回,2007年12月26日,8,2,9,3
2242,第2243回,2007年12月27日,1,9,8,4
2243,第2244回,2007年12月28日,3,2,8,3
2244,第2245回,2008年1月4日,5,9,8,7
2245,第2246回,2008年1月7日,2,1,7,8
2246,第2247回,2008年1月8日,0,5,9,1
2247,第2248回,2008年1月9日,9,8,0,9
2248,第2249回,2008年1月10日,6,9,1,0
2249,第2250回,2008年1月11日,0,2,8,4
2250,第2251回,2008年1月14日,8,9,2,2
2251,第2252回,2008年1月15日,0,9,7,2
2252,第2253回,2008年1月16日,6,1,9,0
2253,第2254回,2008年1月17日,1,9,1,2
2254,第2255回,2008年1月18日,4,4,3,9
2255,第2256回,2008年1月21日,7,6,7,6
2256,第2257回,2008年1月22日,7,0,5,2
2257,第2258回,2008年1月23日,0,7,8,3
2258,第2259回,2008年1月24日,1,6,9,1
2259,第2260回,2008年1月25日,4,8,1,8
2260,第2261回,2008年1月28日,6,2,7,3
2261,第2262回,2008年1月29日,4,1,6,0
2262,第2263回,2008年1月30日,9,1,9,3
2263,第2264回,2008年1月31日,5,8,7,2
2264,第2265回,2008年2月1日,2,8,2,4
2265,第2266回,2008年2月4日,2,5,5,7
2266,第2267回,2008年2月5日,3,3,1,6
2267,第2268回,2008年2月6日,0,1,5,7
2268,第2269回,2008年2月7日,9,9,2,4
2269,第2270回,2008年2月8日,7,3,8,5
2270,第2271回,2008年2月11日,3,8,8,4
2271,第2272回,2008年2月12日,2,3,4,1
2272,第2273回,2008年2月13日,7,6,9,4
2273,第2274回,2008年2月14日,4,7,9,6
2274,第2275回,2008年2月15日,5,0,8,7
2275,第2276回,2008年2月18日,8,2,8,9
2276,第2277回,2008年2月19日,0,1,7,3
2277,第2278回,2008年2月20日,2,2,5,4
2278,第2279回,2008年2月21日,9,1,8,8
2279,第2280回,2008年2月22日,3,6,1,8
2280,第2281回,2008年2月25日,7,9,4,6
2281,第2282回,2008年2月26日,1,3,6,7
2282,第2283回,2008年2月27日,6,1,3,0
2283,第2284回,2008年2月28日,7,6,4,8
2284,第2285回,2008年2月29日,0,6,2,4
2285,第2286回,2008年3月3日,3,8,3,4
2286,第2287回,2008年3月4日,0,6,1,3
2287,第2288回,2008年3月5日,1,1,2,6
2288,第2289回,2008年3月6日,1,6,5,3
2289,第2290回,2008年3月7日,6,8,6,1
2290,第2291回,2008年3月10日,8,0,0,4
2291,第2292回,2008年3月11日,0,7,8,4
2292,第2293回,2008年3月12日,8,6,2,2
2293,第2294回,2008年3月13日,8,0,2,0
2294,第2295回,2008年3月14日,9,6,8,4
2295,第2296回,2008年3月17日,9,4,1,8
2296,第2297回,2008年3月18日,6,1,4,9
2297,第2298回,2008年3月19日,2,6,2,0
2298,第2299回,2008年3月20日,2,6,4,3
2299,第2300回,2008年3月21日,6,9,4,4
2300,第2301回,2008年3月24日,8,2,9,7
2301,第2302回,2008年3月25日,9,4,5,3
2302,第2303回,2008年3月26日,7,8,9,8
2303,第2304回,2008年3月27日,0,7,2,6
2304,第2305回,2008年3月28日,7,0,4,8
2305,第2306回,2008年3月31日,4,3,3,0
2306,第2307回,2008年4月1日,5,4,8,0
2307,第2308回,2008年4月2日,3,8,6,8
2308,第2309回,2008年4月3日,6,3,5,9
2309,第2310回,2008年4月4日,4,1,2,1
2310,第2311回,2008年4月7日,1,5,7,7
2311,第2312回,2008年4月8日,6,3,1,6
2312,第2313回,2008年4月9日,9,5,9,4
2313,第2314回,2008年4月10日,9,6,4,7
2314,第2315回,2008年4月11日,9,0,7,7
2315,第2316回,2008年4月14日,2,6,7,7
2316,第2317回,2008年4月15日,0,1,6,9
2317,第2318回,2008年4月16日,5,8,4,6
2318,第2319回,2008年4月17日,8,4,2,3
2319,第2320回,2008年4月18日,8,3,4,1
2320,第2321回,2008年4月21日,6,6,4,8
2321,第2322回,2008年4月22日,6,8,7,0
2322,第2323回,2008年4月23日,2,6,3,5
2323,第2324回,2008年4月24日,1,1,0,6
2324,第2325回,2008年4月25日,9,4,3,4
2325,第2326回,2008年4月28日,8,1,3,7
2326,第2327回,2008年4月29日,5,0,4,8
2327,第2328回,2008年4月30日,5,2,4,9
2328,第2329回,2008年5月1日,7,5,2,4
2329,第2330回,2008年5月2日,5,8,1,8
2330,第2331回,2008年5月5日,4,6,8,4
2331,第2332回,2008年5月6日,1,7,5,9
2332,第2333回,2008年5月7日,4,7,4,9
2333,第2334回,2008年5月8日,0,2,3,0
2334,第2335回,2008年5月9日,2,3,4,8
2335,第2336回,2008年5月12日,5,0,0,3
2336,第2337回,2008年5月13日,3,2,5,5
2337,第2338回,2008年5月14日,5,6,5,1
2338,第2339回,2008年5月15日,7,7,2,3
2339,第2340回,2008年5月16日,5,2,9,1
2340,第2341回,2008年5月19日,4,4,8,7
2341,第2342回,2008年5月20日,2,9,4,7
2342,第2343回,2008年5月21日,4,4,4,1
2343,第2344回,2008年5月22日,8,4,2,3
2344,第2345回,2008年5月23日,3,4,6,6
2345,第2346回,2008年5月26日,9,6,6,5
2346,第2347回,2008年5月27日,8,9,0,4
2347,第2348回,2008年5月28日,6,4,2,4
2348,第2349回,2008年5月29日,5,4,7,1
2349,第2350回,2008年5月30日,6,1,8,0
2350,第2351回,2008年6月2日,7,0,4,4
2351,第2352回,2008年6月3日,6,5,7,9
2352,第2353回,2008年6月4日,2,3,3,2
2353,第2354回,2008年6月5日,8,8,8,5
2354,第2355回,2008年6月6日,8,5,8,5
2355,第2356回,2008年6月9日,8,1,1,7
2356,第2357回,2008年6月10日,6,7,0,2
2357,第2358回,2008年6月11日,1,9,9,7
2358,第2359回,2008年6月12日,6,4,0,4
2359,第2360回,2008年6月13日,0,7,9,9
2360,第2361回,2008年6月16日,2,6,2,0
2361,第2362回,2008年6月17日,2,1,5,9
2362,第2363回,2008年6月18日,4,4,2,9
2363,第2364回,2008年6月19日,6,7,5,9
2364,第2365回,2008年6月20日,9,4,9,2
2365,第2366回,2008年6月23日,7,4,0,8
2366,第2367回,2008年6月24日,4,6,9,6
2367,第2368回,2008年6月25日,7,8,5,6
2368,第2369回,2008年6月26日,4,5,5,3
2369,第2370回,2008年6月27日,5,5,2,7
2370,第2371回,2008年6月30日,4,9,1,3
2371,第2372回,2008年7月1日,7,5,7,5
2372,第2373回,2008年7月2日,1,5,0,7
2373,第2374回,2008年7月3日,0,2,3,3
2374,第2375回,2008年7月4日,5,7,4,8
2375,第2376回,2008年7月7日,5,0,7,0
2376,第2377回,2008年7月8日,7,5,7,3
2377,第2378回,2008年7月9日,8,0,6,6
2378,第2379回,2008年7月10日,0,8,8,3
2379,第2380回,2008年7月11日,3,1,8,9
2380,第2381回,2008年7月14日,8,0,5,1
2381,第2382回,2008年7月15日,4,6,8,9
2382,第2383回,2008年7月16日,4,9,1,9
2383,第2384回,2008年7月17日,6,0,4,2
2384,第2385回,2008年7月18日,2,3,1,1
2385,第2386回,2008年7月21日,5,9,6,8
2386,第2387回,2008年7月22日,5,2,9,0
2387,第2388回,2008年7月23日,9,8,2,2
2388,第2389回,2008年7月24日,8,7,9,8
2389,第2390回,2008年7月25日,6,1,3,6
2390,第2391回,2008年7月28日,0,7,0,5
2391,第2392回,2008年7月29日,9,3,5,4
2392,第2393回,2008年7月30日,2,6,7,6
2393,第2394回,2008年7月31日,0,7,9,4
2394,第2395回,2008年8月1日,2,1,4,6
2395,第2396回,2008年8月4日,4,7,8,6
2396,第2397回,2008年8月5日,3,2,4,1
2397,第2398回,2008年8月6日,5,2,1,0
2398,第2399回,2008年8月7日,4,8,1,1
2399,第2400回,2008年8月8日,4,1,3,7
2400,第2401回,2008年8月11日,7,4,1,0
2401,第2402回,2008年8月12日,0,6,5,0
2402,第2403回,2008年8月13日,6,8,2,9
2403,第2404回,2008年8月14日,5,4,9,4
2404,第2405回,2008年8月15日,3,4,6,1
2405,第2406回,2008年8月18日,6,8,9,7
2406,第2407回,2008年8月19日,3,7,3,3
2407,第2408回,2008年8月20日,6,8,7,7
2408,第2409回,2008年8月21日,6,6,2,2
2409,第2410回,2008年8月22日,6,6,1,0
2410,第2411回,2008年8月25日,6,2,8,1
2411,第2412回,2008年8月26日,7,2,3,5
2412,第2413回,2008年8月27日,9,5,0,7
2413,第2414回,2008年8月28日,3,6,6,3
2414,第2415回,2008年8月29日,3,0,1,3
2415,第2416回,2008年9月1日,3,4,4,7
2416,第2417回,2008年9月2日,3,6,7,2
2417,第2418回,2008年9月3日,8,9,9,7
2418,第2419回,2008年9月4日,9,6,5,9
2419,第2420回,2008年9月5日,9,3,7,9
2420,第2421回,2008年9月8日,5,1,7,3
2421,第2422回,2008年9月9日,2,7,1,6
2422,第2423回,2008年9月10日,5,1,2,8
2423,第2424回,2008年9月11日,4,8,0,3
2424,第2425回,2008年9月12日,8,6,9,6
2425,第2426回,2008年9月15日,2,9,6,8
2426,第2427回,2008年9月16日,8,6,7,9
2427,第2428回,2008年9月17日,3,9,3,0
2428,第2429回,2008年9月18日,6,1,2,2
2429,第2430回,2008年9月19日,8,5,1,2
2430,第2431回,2008年9月22日,9,2,3,0
2431,第2432回,2008年9月23日,2,0,3,1
2432,第2433回,2008年9月24日,5,8,0,2
2433,第2434回,2008年9月25日,7,9,2,9
2434,第2435回,2008年9月26日,8,9,4,7
2435,第2436回,2008年9月29日,1,4,0,8
2436,第2437回,2008年9月30日,6,8,4,8
2437,第2438回,2008年10月1日,0,5,2,0
2438,第2439回,2008年10月2日,4,3,3,8
2439,第2440回,2008年10月3日,8,4,8,6
2440,第2441回,2008年10月6日,8,7,8,2
2441,第2442回,2008年10月7日,1,4,8,1
2442,第2443回,2008年10月8日,7,8,2,9
2443,第2444回,2008年10月9日,8,8,0,3
2444,第2445回,2008年10月10日,6,3,3,0
2445,第2446回,2008年10月13日,1,9,8,0
2446,第2447回,2008年10月14日,7,3,3,9
2447,第2448回,2008年10月15日,4,7,4,8
2448,第2449回,2008年10月16日,8,5,3,9
2449,第2450回,2008年10月17日,0,8,8,3
2450,第2451回,2008年10月20日,3,4,0,7
2451,第2452回,2008年10月21日,5,8,2,8
2452,第2453回,2008年10月22日,4,6,7,2
2453,第2454回,2008年10月23日,0,3,1,3
2454,第2455回,2008年10月24日,1,1,8,3
2455,第2456回,2008年10月27日,9,2,1,2
2456,第2457回,2008年10月28日,0,9,6,7
2457,第2458回,2008年10月29日,7,9,5,3
2458,第2459回,2008年10月30日,4,8,9,6
2459,第2460回,2008年10月31日,4,1,0,7
2460,第2461回,2008年11月3日,7,3,4,7
2461,第2462回,2008年11月4日,9,5,6,6
2462,第2463回,2008年11月5日,9,0,5,3
2463,第2464回,2008年11月6日,6,8,1,1
2464,第2465回,2008年11月7日,9,9,2,1
2465,第2466回,2008年11月10日,6,5,4,3
2466,第2467回,2008年11月11日,3,5,0,6
2467,第2468回,2008年11月12日,9,8,3,8
2468,第2469回,2008年11月13日,3,4,7,9
2469,第2470回,2008年11月14日,1,7,1,6
2470,第2471回,2008年11月17日,1,2,7,1
2471,第2472回,2008年11月18日,9,8,0,4
2472,第2473回,2008年11月19日,5,9,8,7
2473,第2474回,2008年11月20日,4,8,1,3
2474,第2475回,2008年11月21日,9,6,2,4
2475,第2476回,2008年11月24日,5,8,2,7
2476,第2477回,2008年11月25日,3,9,6,6
2477,第2478回,2008年11月26日,4,6,3,1
2478,第2479回,2008年11月27日,1,2,0,0
2479,第2480回,2008年11月28日,1,0,5,9
2480,第2481回,2008年12月1日,3,8,9,3
2481,第2482回,2008年12月2日,3,8,6,0
2482,第2483回,2008年12月3日,6,1,4,2
2483,第2484回,2008年12月4日,7,7,4,0
2484,第2485回,2008年12月5日,2,9,8,5
2485,第2486回,2008年12月8日,5,8,8,9
2486,第2487回,2008年12月9日,0,7,5,6
2487,第2488回,2008年12月10日,4,1,6,1
2488,第2489回,2008年12月11日,5,7,7,0
2489,第2490回,2008年12月12日,1,3,5,6
2490,第2491回,2008年12月15日,1,3,4,6
2491,第2492回,2008年12月16日,2,9,2,8
2492,第2493回,2008年12月17日,0,0,1,6
2493,第2494回,2008年12月18日,3,6,2,3
2494,第2495回,2008年12月19日,1,4,8,7
2495,第2496回,2008年12月22日,3,5,1,9
2496,第2497回,2008年12月23日,7,3,9,2
2497,第2498回,2008年12月24日,8,1,1,4
2498,第2499回,2008年12月25日,2,4,0,5
2499,第2500回,2008年12月26日,0,6,5,9
2500,第2501回,2008年12月29日,7,3,4,9
2501,第2502回,2008年12月30日,8,5,4,4
2502,第2503回,2009年1月5日,3,2,4,8
2503,第2504回,2009年1月6日,9,5,3,8
2504,第2505回,2009年1月7日,0,5,1,6
2505,第2506回,2009年1月8日,7,8,2,3
2506,第2507回,2009年1月9日,6,5,4,5
2507,第2508回,2009年1月12日,3,8,3,9
2508,第2509回,2009年1月13日,4,4,6,0
2509,第2510回,2009年1月14日,7,6,6,9
2510,第2511回,2009年1月15日,0,5,9,6
2511,第2512回,2009年1月16日,0,6,6,9
2512,第2513回,2009年1月19日,9,5,3,4
2513,第2514回,2009年1月20日,1,7,8,3
2514,第2515回,2009年1月21日,9,5,0,0
2515,第2516回,2009年1月22日,2,5,9,0
2516,第2517回,2009年1月23日,2,3,2,6
2517,第2518回,2009年1月26日,0,3,7,7
2518,第2519回,2009年1月27日,1,4,8,9
2519,第2520回,2009年1月28日,3,7,2,2
2520,第2521回,2009年1月29日,1,9,3,1
2521,第2522回,2009年1月30日,3,1,6,4
2522,第2523回,2009年2月2日,7,1,5,9
2523,第2524回,2009年2月3日,4,7,0,5
2524,第2525回,2009年2月4日,8,6,7,1
2525,第2526回,2009年2月5日,6,3,5,6
2526,第2527回,2009年2月6日,6,8,0,8
2527,第2528回,2009年2月9日,0,4,7,2
2528,第2529回,2009年2月10日,8,3,2,2
2529,第2530回,2009年2月11日,7,9,1,3
2530,第2531回,2009年2月12日,0,8,0,6
2531,第2532回,2009年2月13日,3,7,5,2
2532,第2533回,2009年2月16日,4,6,6,3
2533,第2534回,2009年2月17日,0,6,0,5
2534,第2535回,2009年2月18日,6,3,6,1
2535,第2536回,2009年2月19日,4,8,7,7
2536,第2537回,2009年2月20日,8,5,2,3
2537,第2538回,2009年2月23日,6,5,5,7
2538,第2539回,2009年2月24日,2,9,2,0
2539,第2540回,2009年2月25日,5,2,7,9
2540,第2541回,2009年2月26日,5,6,8,9
2541,第2542回,2009年2月27日,2,2,8,0
2542,第2543回,2009年3月2日,9,0,8,5
2543,第2544回,2009年3月3日,9,0,6,5
2544,第2545回,2009年3月4日,7,0,2,0
2545,第2546回,2009年3月5日,8,9,6,2
2546,第2547回,2009年3月6日,6,4,5,9
2547,第2548回,2009年3月9日,4,9,4,7
2548,第2549回,2009年3月10日,3,8,6,5
2549,第2550回,2009年3月11日,6,6,8,5
2550,第2551回,2009年3月12日,9,9,1,0
2551,第2552回,2009年3月13日,0,7,5,8
2552,第2553回,2009年3月16日,4,1,0,1
2553,第2554回,2009年3月17日,2,5,1,5
2554,第2555回,2009年3月18日,5,4,2,9
2555,第2556回,2009年3月19日,3,5,6,1
2556,第2557回,2009年3月20日,8,4,5,1
2557,第2558回,2009年3月23日,8,8,8,7
2558,第2559回,2009年3月24日,6,9,4,1
2559,第2560回,2009年3月25日,4,7,7,6
2560,第2561回,2009年3月26日,3,7,0,9
2561,第2562回,2009年3月27日,3,6,6,9
2562,第2563回,2009年3月30日,2,8,4,9
2563,第2564回,2009年3月31日,4,9,9,7
2564,第2565回,2009年4月1日,4,3,0,7
2565,第2566回,2009年4月2日,0,8,1,8
2566,第2567回,2009年4月3日,9,0,0,8
2567,第2568回,2009年4月6日,8,9,5,7
2568,第2569回,2009年4月7日,9,4,3,3
2569,第2570回,2009年4月8日,9,6,0,7
2570,第2571回,2009年4月9日,6,6,6,7
2571,第2572回,2009年4月10日,8,1,9,0
2572,第2573回,2009年4月13日,2,8,7,6
2573,第2574回,2009年4月14日,9,2,5,3
2574,第2575回,2009年4月15日,4,8,7,8
2575,第2576回,2009年4月16日,9,7,9,7
2576,第2577回,2009年4月17日,9,3,2,5
2577,第2578回,2009年4月20日,1,5,3,0
2578,第2579回,2009年4月21日,2,1,2,2
2579,第2580回,2009年4月22日,3,8,3,5
2580,第2581回,2009年4月23日,9,2,4,1
2581,第2582回,2009年4月24日,9,3,8,7
2582,第2583回,2009年4月27日,5,9,4,7
2583,第2584回,2009年4月28日,3,9,2,2
2584,第2585回,2009年4月29日,6,1,8,9
2585,第2586回,2009年4月30日,4,8,0,6
2586,第2587回,2009年5月1日,5,1,8,3
2587,第2588回,2009年5月4日,3,0,6,4
2588,第2589回,2009年5月5日,8,2,8,7
2589,第2590回,2009年5月6日,6,7,9,5
2590,第2591回,2009年5月7日,5,0,4,2
2591,第2592回,2009年5月8日,5,4,5,6
2592,第2593回,2009年5月11日,2,9,9,8
2593,第2594回,2009年5月12日,7,0,5,6
2594,第2595回,2009年5月13日,9,1,1,6
2595,第2596回,2009年5月14日,5,0,6,6
2596,第2597回,2009年5月15日,7,7,9,0
2597,第2598回,2009年5月18日,8,6,9,6
2598,第2599回,2009年5月19日,4,3,0,3
2599,第2600回,2009年5月20日,6,3,8,1
2600,第2601回,2009年5月21日,8,2,9,4
2601,第2602回,2009年5月22日,3,5,9,5
2602,第2603回,2009年5月25日,1,8,6,5
2603,第2604回,2009年5月26日,6,6,1,9
2604,第2605回,2009年5月27日,1,8,4,7
2605,第2606回,2009年5月28日,1,3,8,8
2606,第2607回,2009年5月29日,7,4,6,6
2607,第2608回,2009年6月1日,5,0,8,2
2608,第2609回,2009年6月2日,6,7,6,5
2609,第2610回,2009年6月3日,3,1,5,3
2610,第2611回,2009年6月4日,3,8,5,4
2611,第2612回,2009年6月5日,8,0,1,3
2612,第2613回,2009年6月8日,8,5,0,3
2613,第2614回,2009年6月9日,4,6,6,9
2614,第2615回,2009年6月10日,9,3,2,9
2615,第2616回,2009年6月11日,3,6,9,7
2616,第2617回,2009年6月12日,4,4,5,0
2617,第2618回,2009年6月15日,5,1,7,0
2618,第2619回,2009年6月16日,8,9,1,0
2619,第2620回,2009年6月17日,6,7,8,5
2620,第2621回,2009年6月18日,2,9,3,6
2621,第2622回,2009年6月19日,1,3,7,0
2622,第2623回,2009年6月22日,0,6,2,2
2623,第2624回,2009年6月23日,1,9,6,1
2624,第2625回,2009年6月24日,1,9,9,9
2625,第2626回,2009年6月25日,7,7,7,5
2626,第2627回,2009年6月26日,0,9,3,7
2627,第2628回,2009年6月29日,2,5,0,9
2628,第2629回,2009年6月30日,5,3,7,6
2629,第2630回,2009年7月1日,7,5,9,6
2630,第2631回,2009年7月2日,6,6,1,5
